location,date,age_group,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,people_with_booster_per_hundred
ARG,2021-08-21,18-29,72,12,0
ARG,2021-08-21,3-11,0,0,0
ARG,2021-08-21,30-39,84,28,0
ARG,2021-08-21,40-49,90,34,0
ARG,2021-08-21,50-59,91,50,0
ARG,2021-08-21,60-69,96,70,0
ARG,2021-08-21,70-79,95,83,0
ARG,2021-08-21,80-89,90,81,0
ARG,2021-08-21,90-99,79,71,0
ARG,2021-08-22,100+,98,77,0
ARG,2021-08-22,12-17,8,0,0
ARG,2021-08-22,18-29,72,13,0
ARG,2021-08-22,3-11,0,0,0
ARG,2021-08-22,30-39,84,28,0
ARG,2021-08-22,40-49,90,35,0
ARG,2021-08-22,50-59,91,51,0
ARG,2021-08-22,60-69,96,70,0
ARG,2021-08-22,70-79,95,83,0
ARG,2021-08-22,80-89,90,81,0
ARG,2021-08-22,90-99,79,71,0
ARG,2021-08-23,100+,98,77,0
ARG,2021-08-23,12-17,8,0,0
ARG,2021-08-23,18-29,73,13,0
ARG,2021-08-23,3-11,0,0,0
ARG,2021-08-23,30-39,85,29,0
ARG,2021-08-23,40-49,90,36,0
ARG,2021-08-23,50-59,91,53,0
ARG,2021-08-23,60-69,96,71,0
ARG,2021-08-23,70-79,95,84,0
ARG,2021-08-23,80-89,90,81,0
ARG,2021-08-23,90-99,79,71,0
ARG,2021-08-24,100+,98,77,0
ARG,2021-08-24,12-17,9,0,0
ARG,2021-08-24,18-29,73,15,0
ARG,2021-08-24,3-11,0,0,0
ARG,2021-08-24,30-39,85,30,0
ARG,2021-08-24,40-49,90,37,0
ARG,2021-08-24,50-59,91,54,0
ARG,2021-08-24,60-69,96,72,0
ARG,2021-08-24,70-79,95,84,0
ARG,2021-08-24,80-89,90,81,0
ARG,2021-08-24,90-99,79,71,0
ARG,2021-08-25,100+,98,77,0
ARG,2021-08-25,12-17,9,0,0
ARG,2021-08-25,18-29,74,16,0
ARG,2021-08-25,3-11,0,0,0
ARG,2021-08-25,30-39,85,31,0
ARG,2021-08-25,40-49,90,38,0
ARG,2021-08-25,50-59,91,56,0
ARG,2021-08-25,60-69,96,72,0
ARG,2021-08-25,70-79,95,84,0
ARG,2021-08-25,80-89,90,82,0
ARG,2021-08-25,90-99,79,72,0
ARG,2021-08-26,100+,98,78,0
ARG,2021-08-26,12-17,9,0,0
ARG,2021-08-26,18-29,74,18,0
ARG,2021-08-26,3-11,0,0,0
ARG,2021-08-26,30-39,85,32,0
ARG,2021-08-26,40-49,90,39,0
ARG,2021-08-26,50-59,91,57,0
ARG,2021-08-26,60-69,96,74,0
ARG,2021-08-26,70-79,95,85,0
ARG,2021-08-26,80-89,90,82,0
ARG,2021-08-26,90-99,79,72,0
ARG,2021-08-27,100+,98,78,0
ARG,2021-08-27,12-17,9,0,0
ARG,2021-08-27,18-29,75,19,0
ARG,2021-08-27,3-11,0,0,0
ARG,2021-08-27,30-39,86,33,0
ARG,2021-08-27,40-49,91,41,0
ARG,2021-08-27,50-59,91,59,0
ARG,2021-08-27,60-69,96,75,0
ARG,2021-08-27,70-79,95,85,0
ARG,2021-08-27,80-89,90,82,0
ARG,2021-08-27,90-99,79,72,0
ARG,2021-08-28,100+,99,78,0
ARG,2021-08-28,12-17,9,0,0
ARG,2021-08-28,18-29,75,20,0
ARG,2021-08-28,3-11,0,0,0
ARG,2021-08-28,30-39,86,34,0
ARG,2021-08-28,40-49,91,41,0
ARG,2021-08-28,50-59,91,60,0
ARG,2021-08-28,60-69,96,75,0
ARG,2021-08-28,70-79,95,85,0
ARG,2021-08-28,80-89,90,82,0
ARG,2021-08-28,90-99,79,72,0
ARG,2021-08-29,100+,99,78,0
ARG,2021-08-29,12-17,9,0,0
ARG,2021-08-29,18-29,75,20,0
ARG,2021-08-29,3-11,0,0,0
ARG,2021-08-29,30-39,86,34,0
ARG,2021-08-29,40-49,91,42,0
ARG,2021-08-29,50-59,91,60,0
ARG,2021-08-29,60-69,96,75,0
ARG,2021-08-29,70-79,95,86,0
ARG,2021-08-29,80-89,90,82,0
ARG,2021-08-29,90-99,79,72,0
ARG,2021-08-30,100+,99,78,0
ARG,2021-08-30,12-17,10,0,0
ARG,2021-08-30,18-29,75,21,0
ARG,2021-08-30,3-11,0,0,0
ARG,2021-08-30,30-39,86,35,0
ARG,2021-08-30,40-49,91,43,0
ARG,2021-08-30,50-59,91,62,0
ARG,2021-08-30,60-69,96,76,0
ARG,2021-08-30,70-79,95,86,0
ARG,2021-08-30,80-89,90,83,0
ARG,2021-08-30,90-99,79,72,0
ARG,2021-08-31,100+,99,79,0
ARG,2021-08-31,12-17,10,0,0
ARG,2021-08-31,18-29,76,23,0
ARG,2021-08-31,3-11,0,0,0
ARG,2021-08-31,30-39,86,36,0
ARG,2021-08-31,40-49,91,44,0
ARG,2021-08-31,50-59,92,63,0
ARG,2021-08-31,60-69,96,77,0
ARG,2021-08-31,70-79,95,86,0
ARG,2021-08-31,80-89,90,83,0
ARG,2021-08-31,90-99,79,73,0
ARG,2021-09-01,100+,99,79,0
ARG,2021-09-01,12-17,10,1,0
ARG,2021-09-01,18-29,76,24,0
ARG,2021-09-01,3-11,0,0,0
ARG,2021-09-01,30-39,87,37,0
ARG,2021-09-01,40-49,91,45,0
ARG,2021-09-01,50-59,92,64,0
ARG,2021-09-01,60-69,96,79,0
ARG,2021-09-01,70-79,95,87,0
ARG,2021-09-01,80-89,90,83,0
ARG,2021-09-01,90-99,79,73,0
ARG,2021-09-02,100+,99,79,0
ARG,2021-09-02,12-17,10,1,0
ARG,2021-09-02,18-29,77,25,0
ARG,2021-09-02,3-11,0,0,0
ARG,2021-09-02,30-39,87,38,0
ARG,2021-09-02,40-49,91,46,0
ARG,2021-09-02,50-59,92,65,0
ARG,2021-09-02,60-69,96,80,0
ARG,2021-09-02,70-79,95,87,0
ARG,2021-09-02,80-89,90,83,0
ARG,2021-09-02,90-99,79,73,0
ARG,2021-09-03,100+,99,79,0
ARG,2021-09-03,12-17,10,1,0
ARG,2021-09-03,18-29,77,27,0
ARG,2021-09-03,3-11,0,0,0
ARG,2021-09-03,30-39,87,40,0
ARG,2021-09-03,40-49,91,47,0
ARG,2021-09-03,50-59,92,66,0
ARG,2021-09-03,60-69,96,81,0
ARG,2021-09-03,70-79,95,87,0
ARG,2021-09-03,80-89,90,83,0
ARG,2021-09-03,90-99,79,73,0
ARG,2021-09-04,100+,99,79,0
ARG,2021-09-04,12-17,10,1,0
ARG,2021-09-04,18-29,78,28,0
ARG,2021-09-04,3-11,0,0,0
ARG,2021-09-04,30-39,87,40,0
ARG,2021-09-04,40-49,92,48,0
ARG,2021-09-04,50-59,92,67,0
ARG,2021-09-04,60-69,96,82,0
ARG,2021-09-04,70-79,95,88,0
ARG,2021-09-04,80-89,90,83,0
ARG,2021-09-04,90-99,79,73,0
ARG,2021-09-05,100+,99,79,0
ARG,2021-09-05,12-17,10,1,0
ARG,2021-09-05,18-29,78,29,0
ARG,2021-09-05,3-11,0,0,0
ARG,2021-09-05,30-39,87,41,0
ARG,2021-09-05,40-49,92,49,0
ARG,2021-09-05,50-59,92,68,0
ARG,2021-09-05,60-69,96,82,0
ARG,2021-09-05,70-79,95,88,0
ARG,2021-09-05,80-89,90,84,0
ARG,2021-09-05,90-99,79,73,0
ARG,2021-09-06,100+,99,80,0
ARG,2021-09-06,12-17,11,2,0
ARG,2021-09-06,18-29,78,30,0
ARG,2021-09-06,3-11,0,0,0
ARG,2021-09-06,30-39,87,42,0
ARG,2021-09-06,40-49,92,51,0
ARG,2021-09-06,50-59,92,69,0
ARG,2021-09-06,60-69,96,83,0
ARG,2021-09-06,70-79,95,88,0
ARG,2021-09-06,80-89,90,84,0
ARG,2021-09-06,90-99,79,73,0
ARG,2021-09-07,100+,99,80,0
ARG,2021-09-07,12-17,11,2,0
ARG,2021-09-07,18-29,78,31,0
ARG,2021-09-07,3-11,0,0,0
ARG,2021-09-07,30-39,88,43,0
ARG,2021-09-07,40-49,92,53,0
ARG,2021-09-07,50-59,92,70,0
ARG,2021-09-07,60-69,96,84,0
ARG,2021-09-07,70-79,95,88,0
ARG,2021-09-07,80-89,90,84,0
ARG,2021-09-07,90-99,80,73,0
ARG,2021-09-08,100+,99,80,0
ARG,2021-09-08,12-17,11,2,0
ARG,2021-09-08,18-29,79,32,0
ARG,2021-09-08,3-11,0,0,0
ARG,2021-09-08,30-39,88,45,0
ARG,2021-09-08,40-49,92,54,0
ARG,2021-09-08,50-59,92,71,0
ARG,2021-09-08,60-69,96,84,0
ARG,2021-09-08,70-79,95,88,0
ARG,2021-09-08,80-89,90,84,0
ARG,2021-09-08,90-99,80,74,0
ARG,2021-09-09,100+,99,80,0
ARG,2021-09-09,12-17,11,3,0
ARG,2021-09-09,18-29,79,33,0
ARG,2021-09-09,3-11,0,0,0
ARG,2021-09-09,30-39,88,46,0
ARG,2021-09-09,40-49,92,56,0
ARG,2021-09-09,50-59,92,72,0
ARG,2021-09-09,60-69,96,84,0
ARG,2021-09-09,70-79,95,89,0
ARG,2021-09-09,80-89,90,84,0
ARG,2021-09-09,90-99,80,74,0
ARG,2021-09-10,100+,99,80,0
ARG,2021-09-10,12-17,11,3,0
ARG,2021-09-10,18-29,79,34,0
ARG,2021-09-10,3-11,0,0,0
ARG,2021-09-10,30-39,88,47,0
ARG,2021-09-10,40-49,92,57,0
ARG,2021-09-10,50-59,92,73,0
ARG,2021-09-10,60-69,96,85,0
ARG,2021-09-10,70-79,95,89,0
ARG,2021-09-10,80-89,90,84,0
ARG,2021-09-10,90-99,80,74,0
ARG,2021-09-11,100+,99,80,0
ARG,2021-09-11,12-17,11,3,0
ARG,2021-09-11,18-29,79,35,0
ARG,2021-09-11,3-11,0,0,0
ARG,2021-09-11,30-39,88,48,0
ARG,2021-09-11,40-49,92,58,0
ARG,2021-09-11,50-59,92,73,0
ARG,2021-09-11,60-69,96,85,0
ARG,2021-09-11,70-79,95,89,0
ARG,2021-09-11,80-89,90,84,0
ARG,2021-09-11,90-99,80,74,0
ARG,2021-09-12,100+,99,80,0
ARG,2021-09-12,12-17,11,3,0
ARG,2021-09-12,18-29,79,35,0
ARG,2021-09-12,3-11,0,0,0
ARG,2021-09-12,30-39,88,48,0
ARG,2021-09-12,40-49,92,58,0
ARG,2021-09-12,50-59,92,73,0
ARG,2021-09-12,60-69,96,85,0
ARG,2021-09-12,70-79,95,89,0
ARG,2021-09-12,80-89,90,84,0
ARG,2021-09-12,90-99,80,74,0
ARG,2021-09-13,100+,99,80,0
ARG,2021-09-13,12-17,11,4,0
ARG,2021-09-13,18-29,80,36,0
ARG,2021-09-13,3-11,0,0,0
ARG,2021-09-13,30-39,88,49,0
ARG,2021-09-13,40-49,92,59,0
ARG,2021-09-13,50-59,92,74,0
ARG,2021-09-13,60-69,96,85,0
ARG,2021-09-13,70-79,95,89,0
ARG,2021-09-13,80-89,90,84,0
ARG,2021-09-13,90-99,80,74,0
ARG,2021-09-14,100+,100,81,0
ARG,2021-09-14,12-17,11,4,0
ARG,2021-09-14,18-29,80,36,0
ARG,2021-09-14,3-11,0,0,0
ARG,2021-09-14,30-39,89,49,0
ARG,2021-09-14,40-49,92,59,0
ARG,2021-09-14,50-59,92,75,0
ARG,2021-09-14,60-69,96,87,0
ARG,2021-09-14,70-79,95,89,0
ARG,2021-09-14,80-89,90,85,0
ARG,2021-09-14,90-99,80,74,0
ARG,2021-09-15,100+,100,81,0
ARG,2021-09-15,12-17,11,4,0
ARG,2021-09-15,18-29,80,37,0
ARG,2021-09-15,3-11,0,0,0
ARG,2021-09-15,30-39,89,50,0
ARG,2021-09-15,40-49,92,60,0
ARG,2021-09-15,50-59,92,76,0
ARG,2021-09-15,60-69,97,88,0
ARG,2021-09-15,70-79,95,90,0
ARG,2021-09-15,80-89,90,85,0
ARG,2021-09-15,90-99,80,74,0
ARG,2021-09-16,100+,100,81,0
ARG,2021-09-16,12-17,12,5,0
ARG,2021-09-16,18-29,80,38,0
ARG,2021-09-16,3-11,0,0,0
ARG,2021-09-16,30-39,89,52,0
ARG,2021-09-16,40-49,92,62,0
ARG,2021-09-16,50-59,92,77,0
ARG,2021-09-16,60-69,97,88,0
ARG,2021-09-16,70-79,95,90,0
ARG,2021-09-16,80-89,90,85,0
ARG,2021-09-16,90-99,80,74,0
ARG,2021-09-17,100+,100,81,0
ARG,2021-09-17,12-17,12,5,0
ARG,2021-09-17,18-29,80,39,0
ARG,2021-09-17,3-11,0,0,0
ARG,2021-09-17,30-39,89,53,0
ARG,2021-09-17,40-49,93,63,0
ARG,2021-09-17,50-59,93,78,0
ARG,2021-09-17,60-69,97,88,0
ARG,2021-09-17,70-79,95,90,0
ARG,2021-09-17,80-89,90,85,0
ARG,2021-09-17,90-99,80,74,0
ARG,2021-09-18,100+,100,82,0
ARG,2021-09-18,12-17,12,5,0
ARG,2021-09-18,18-29,81,39,0
ARG,2021-09-18,3-11,0,0,0
ARG,2021-09-18,30-39,89,54,0
ARG,2021-09-18,40-49,93,64,0
ARG,2021-09-18,50-59,93,79,0
ARG,2021-09-18,60-69,97,89,0
ARG,2021-09-18,70-79,95,90,0
ARG,2021-09-18,80-89,90,85,0
ARG,2021-09-18,90-99,80,75,0
ARG,2021-09-19,100+,100,82,0
ARG,2021-09-19,12-17,12,5,0
ARG,2021-09-19,18-29,81,40,0
ARG,2021-09-19,3-11,0,0,0
ARG,2021-09-19,30-39,89,54,0
ARG,2021-09-19,40-49,93,64,0
ARG,2021-09-19,50-59,93,79,0
ARG,2021-09-19,60-69,97,89,0
ARG,2021-09-19,70-79,95,90,0
ARG,2021-09-19,80-89,90,85,0
ARG,2021-09-19,90-99,80,75,0
ARG,2021-09-20,100+,100,82,0
ARG,2021-09-20,12-17,13,5,0
ARG,2021-09-20,18-29,81,41,0
ARG,2021-09-20,3-11,0,0,0
ARG,2021-09-20,30-39,89,56,0
ARG,2021-09-20,40-49,93,66,0
ARG,2021-09-20,50-59,93,80,0
ARG,2021-09-20,60-69,97,89,0
ARG,2021-09-20,70-79,95,90,0
ARG,2021-09-20,80-89,90,85,0
ARG,2021-09-20,90-99,80,75,0
ARG,2021-09-21,100+,100,82,0
ARG,2021-09-21,12-17,13,5,0
ARG,2021-09-21,18-29,81,42,0
ARG,2021-09-21,3-11,0,0,0
ARG,2021-09-21,30-39,89,56,0
ARG,2021-09-21,40-49,93,67,0
ARG,2021-09-21,50-59,93,81,0
ARG,2021-09-21,60-69,97,90,0
ARG,2021-09-21,70-79,95,91,0
ARG,2021-09-21,80-89,90,85,0
ARG,2021-09-21,90-99,80,75,0
ARG,2021-09-22,100+,100,82,0
ARG,2021-09-22,12-17,13,6,0
ARG,2021-09-22,18-29,82,43,0
ARG,2021-09-22,3-11,0,0,0
ARG,2021-09-22,30-39,89,58,0
ARG,2021-09-22,40-49,93,68,0
ARG,2021-09-22,50-59,93,81,0
ARG,2021-09-22,60-69,97,90,0
ARG,2021-09-22,70-79,95,91,0
ARG,2021-09-22,80-89,90,85,0
ARG,2021-09-22,90-99,80,75,0
ARG,2021-09-23,100+,100,82,0
ARG,2021-09-23,12-17,16,6,0
ARG,2021-09-23,18-29,82,43,0
ARG,2021-09-23,3-11,0,0,0
ARG,2021-09-23,30-39,90,58,0
ARG,2021-09-23,40-49,93,69,0
ARG,2021-09-23,50-59,93,81,0
ARG,2021-09-23,60-69,97,90,0
ARG,2021-09-23,70-79,95,91,0
ARG,2021-09-23,80-89,90,86,0
ARG,2021-09-23,90-99,80,75,0
ARG,2021-09-24,100+,100,82,0
ARG,2021-09-24,12-17,17,6,0
ARG,2021-09-24,18-29,82,44,0
ARG,2021-09-24,3-11,0,0,0
ARG,2021-09-24,30-39,90,59,0
ARG,2021-09-24,40-49,93,69,0
ARG,2021-09-24,50-59,93,82,0
ARG,2021-09-24,60-69,97,90,0
ARG,2021-09-24,70-79,95,91,0
ARG,2021-09-24,80-89,90,86,0
ARG,2021-09-24,90-99,80,75,0
ARG,2021-09-25,100+,100,82,0
ARG,2021-09-25,12-17,17,6,0
ARG,2021-09-25,18-29,82,44,0
ARG,2021-09-25,3-11,0,0,0
ARG,2021-09-25,30-39,90,59,0
ARG,2021-09-25,40-49,93,70,0
ARG,2021-09-25,50-59,93,82,0
ARG,2021-09-25,60-69,97,90,0
ARG,2021-09-25,70-79,95,91,0
ARG,2021-09-25,80-89,90,86,0
ARG,2021-09-25,90-99,80,75,0
ARG,2021-09-26,100+,100,82,0
ARG,2021-09-26,12-17,17,6,0
ARG,2021-09-26,18-29,82,45,0
ARG,2021-09-26,3-11,0,0,0
ARG,2021-09-26,30-39,90,59,0
ARG,2021-09-26,40-49,93,70,0
ARG,2021-09-26,50-59,93,82,0
ARG,2021-09-26,60-69,97,90,0
ARG,2021-09-26,70-79,95,91,0
ARG,2021-09-26,80-89,90,86,0
ARG,2021-09-26,90-99,80,75,0
ARG,2021-09-27,100+,100,82,0
ARG,2021-09-27,12-17,17,6,0
ARG,2021-09-27,18-29,83,46,0
ARG,2021-09-27,3-11,0,0,0
ARG,2021-09-27,30-39,90,60,0
ARG,2021-09-27,40-49,93,71,0
ARG,2021-09-27,50-59,93,82,0
ARG,2021-09-27,60-69,97,90,0
ARG,2021-09-27,70-79,95,91,0
ARG,2021-09-27,80-89,90,86,0
ARG,2021-09-27,90-99,80,75,0
ARG,2021-09-28,100+,100,83,0
ARG,2021-09-28,12-17,18,7,0
ARG,2021-09-28,18-29,83,47,0
ARG,2021-09-28,3-11,0,0,0
ARG,2021-09-28,30-39,90,61,0
ARG,2021-09-28,40-49,93,72,0
ARG,2021-09-28,50-59,93,83,0
ARG,2021-09-28,60-69,97,90,0
ARG,2021-09-28,70-79,95,91,0
ARG,2021-09-28,80-89,91,86,0
ARG,2021-09-28,90-99,80,75,0
ARG,2021-09-29,100+,100,83,0
ARG,2021-09-29,12-17,18,7,0
ARG,2021-09-29,18-29,83,48,0
ARG,2021-09-29,3-11,0,0,0
ARG,2021-09-29,30-39,90,62,0
ARG,2021-09-29,40-49,93,72,0
ARG,2021-09-29,50-59,93,83,0
ARG,2021-09-29,60-69,97,90,0
ARG,2021-09-29,70-79,95,91,0
ARG,2021-09-29,80-89,91,86,0
ARG,2021-09-29,90-99,80,75,0
ARG,2021-09-30,100+,100,83,0
ARG,2021-09-30,12-17,19,7,0
ARG,2021-09-30,18-29,83,50,0
ARG,2021-09-30,3-11,0,0,0
ARG,2021-09-30,30-39,90,63,0
ARG,2021-09-30,40-49,93,73,0
ARG,2021-09-30,50-59,93,83,0
ARG,2021-09-30,60-69,97,91,0
ARG,2021-09-30,70-79,95,91,0
ARG,2021-09-30,80-89,91,86,0
ARG,2021-09-30,90-99,80,75,0
ARG,2021-10-01,100+,100,83,0
ARG,2021-10-01,12-17,20,7,0
ARG,2021-10-01,18-29,83,51,0
ARG,2021-10-01,3-11,0,0,0
ARG,2021-10-01,30-39,91,65,0
ARG,2021-10-01,40-49,94,74,0
ARG,2021-10-01,50-59,93,84,0
ARG,2021-10-01,60-69,97,91,0
ARG,2021-10-01,70-79,95,91,0
ARG,2021-10-01,80-89,91,86,0
ARG,2021-10-01,90-99,80,75,0
ARG,2021-10-02,100+,100,83,0
ARG,2021-10-02,12-17,20,7,0
ARG,2021-10-02,18-29,84,51,0
ARG,2021-10-02,3-11,0,0,0
ARG,2021-10-02,30-39,91,65,0
ARG,2021-10-02,40-49,94,75,0
ARG,2021-10-02,50-59,93,84,0
ARG,2021-10-02,60-69,97,91,0
ARG,2021-10-02,70-79,95,91,0
ARG,2021-10-02,80-89,91,86,0
ARG,2021-10-02,90-99,80,75,0
ARG,2021-10-03,100+,100,83,0
ARG,2021-10-03,12-17,20,7,0
ARG,2021-10-03,18-29,84,51,0
ARG,2021-10-03,3-11,0,0,0
ARG,2021-10-03,30-39,91,66,0
ARG,2021-10-03,40-49,94,76,0
ARG,2021-10-03,50-59,93,84,0
ARG,2021-10-03,60-69,97,91,0
ARG,2021-10-03,70-79,95,91,0
ARG,2021-10-03,80-89,91,86,0
ARG,2021-10-03,90-99,80,75,0
ARG,2021-10-04,100+,100,83,0
ARG,2021-10-04,12-17,21,7,0
ARG,2021-10-04,18-29,84,52,0
ARG,2021-10-04,3-11,0,0,0
ARG,2021-10-04,30-39,91,66,0
ARG,2021-10-04,40-49,94,76,0
ARG,2021-10-04,50-59,93,84,0
ARG,2021-10-04,60-69,97,91,0
ARG,2021-10-04,70-79,95,91,0
ARG,2021-10-04,80-89,91,86,0
ARG,2021-10-04,90-99,80,75,0
ARG,2021-10-05,100+,100,83,0
ARG,2021-10-05,12-17,22,7,0
ARG,2021-10-05,18-29,84,53,0
ARG,2021-10-05,3-11,0,0,0
ARG,2021-10-05,30-39,91,67,0
ARG,2021-10-05,40-49,94,77,0
ARG,2021-10-05,50-59,93,84,0
ARG,2021-10-05,60-69,97,91,0
ARG,2021-10-05,70-79,96,92,0
ARG,2021-10-05,80-89,91,86,0
ARG,2021-10-05,90-99,80,75,0
ARG,2021-10-06,100+,101,83,0
ARG,2021-10-06,12-17,23,7,0
ARG,2021-10-06,18-29,84,54,0
ARG,2021-10-06,3-11,0,0,0
ARG,2021-10-06,30-39,91,68,0
ARG,2021-10-06,40-49,94,78,0
ARG,2021-10-06,50-59,93,84,0
ARG,2021-10-06,60-69,97,91,0
ARG,2021-10-06,70-79,96,92,0
ARG,2021-10-06,80-89,91,86,0
ARG,2021-10-06,90-99,80,75,0
ARG,2021-10-07,100+,101,83,0
ARG,2021-10-07,12-17,25,8,0
ARG,2021-10-07,18-29,85,54,0
ARG,2021-10-07,3-11,0,0,0
ARG,2021-10-07,30-39,91,69,0
ARG,2021-10-07,40-49,94,78,0
ARG,2021-10-07,50-59,93,85,0
ARG,2021-10-07,60-69,97,91,0
ARG,2021-10-07,70-79,96,92,0
ARG,2021-10-07,80-89,91,86,0
ARG,2021-10-07,90-99,80,76,0
ARG,2021-10-08,100+,101,83,0
ARG,2021-10-08,12-17,25,8,0
ARG,2021-10-08,18-29,85,55,0
ARG,2021-10-08,3-11,0,0,0
ARG,2021-10-08,30-39,91,69,0
ARG,2021-10-08,40-49,94,79,0
ARG,2021-10-08,50-59,93,85,0
ARG,2021-10-08,60-69,97,91,0
ARG,2021-10-08,70-79,96,92,0
ARG,2021-10-08,80-89,91,86,0
ARG,2021-10-08,90-99,80,76,0
ARG,2021-10-09,100+,101,84,0
ARG,2021-10-09,12-17,25,8,0
ARG,2021-10-09,18-29,85,55,0
ARG,2021-10-09,3-11,0,0,0
ARG,2021-10-09,30-39,91,70,0
ARG,2021-10-09,40-49,94,79,0
ARG,2021-10-09,50-59,93,85,0
ARG,2021-10-09,60-69,97,92,0
ARG,2021-10-09,70-79,96,92,0
ARG,2021-10-09,80-89,91,86,0
ARG,2021-10-09,90-99,80,76,0
ARG,2021-10-10,100+,101,84,0
ARG,2021-10-10,12-17,25,8,0
ARG,2021-10-10,18-29,85,55,0
ARG,2021-10-10,3-11,0,0,0
ARG,2021-10-10,30-39,91,70,0
ARG,2021-10-10,40-49,94,79,0
ARG,2021-10-10,50-59,93,85,0
ARG,2021-10-10,60-69,97,92,0
ARG,2021-10-10,70-79,96,92,0
ARG,2021-10-10,80-89,91,86,0
ARG,2021-10-10,90-99,80,76,0
ARG,2021-10-11,100+,101,84,0
ARG,2021-10-11,12-17,25,8,0
ARG,2021-10-11,18-29,85,56,0
ARG,2021-10-11,3-11,0,0,0
ARG,2021-10-11,30-39,91,70,0
ARG,2021-10-11,40-49,94,80,0
ARG,2021-10-11,50-59,93,85,0
ARG,2021-10-11,60-69,97,92,0
ARG,2021-10-11,70-79,96,92,0
ARG,2021-10-11,80-89,91,86,0
ARG,2021-10-11,90-99,80,76,0
ARG,2021-10-12,100+,101,84,0
ARG,2021-10-12,12-17,27,8,0
ARG,2021-10-12,18-29,85,56,0
ARG,2021-10-12,3-11,2,0,0
ARG,2021-10-12,30-39,91,71,0
ARG,2021-10-12,40-49,94,80,0
ARG,2021-10-12,50-59,93,85,0
ARG,2021-10-12,60-69,97,92,0
ARG,2021-10-12,70-79,96,92,0
ARG,2021-10-12,80-89,91,86,0
ARG,2021-10-12,90-99,80,76,0
ARG,2021-10-13,100+,101,84,0
ARG,2021-10-13,12-17,28,8,0
ARG,2021-10-13,18-29,85,57,0
ARG,2021-10-13,3-11,5,0,0
ARG,2021-10-13,30-39,91,71,0
ARG,2021-10-13,40-49,94,80,0
ARG,2021-10-13,50-59,93,85,0
ARG,2021-10-13,60-69,97,92,0
ARG,2021-10-13,70-79,96,92,0
ARG,2021-10-13,80-89,91,86,0
ARG,2021-10-13,90-99,80,76,0
ARG,2021-10-14,100+,101,84,0
ARG,2021-10-14,12-17,30,8,0
ARG,2021-10-14,18-29,85,58,0
ARG,2021-10-14,3-11,7,0,0
ARG,2021-10-14,30-39,92,72,0
ARG,2021-10-14,40-49,94,81,0
ARG,2021-10-14,50-59,93,86,0
ARG,2021-10-14,60-69,97,92,0
ARG,2021-10-14,70-79,96,92,0
ARG,2021-10-14,80-89,91,86,0
ARG,2021-10-14,90-99,80,76,0
ARG,2021-10-15,100+,101,84,0
ARG,2021-10-15,12-17,32,9,0
ARG,2021-10-15,18-29,85,58,0
ARG,2021-10-15,3-11,10,0,0
ARG,2021-10-15,30-39,92,73,0
ARG,2021-10-15,40-49,94,81,0
ARG,2021-10-15,50-59,94,86,0
ARG,2021-10-15,60-69,97,92,0
ARG,2021-10-15,70-79,96,92,0
ARG,2021-10-15,80-89,91,86,0
ARG,2021-10-15,90-99,80,76,0
ARG,2021-10-16,100+,101,84,0
ARG,2021-10-16,12-17,34,9,0
ARG,2021-10-16,18-29,85,59,0
ARG,2021-10-16,3-11,10,0,0
ARG,2021-10-16,30-39,92,73,0
ARG,2021-10-16,40-49,94,82,0
ARG,2021-10-16,50-59,94,86,0
ARG,2021-10-16,60-69,97,92,0
ARG,2021-10-16,70-79,96,92,0
ARG,2021-10-16,80-89,91,86,0
ARG,2021-10-16,90-99,80,76,0
ARG,2021-10-17,100+,101,84,0
ARG,2021-10-17,12-17,35,9,0
ARG,2021-10-17,18-29,85,59,0
ARG,2021-10-17,3-11,10,0,0
ARG,2021-10-17,30-39,92,73,0
ARG,2021-10-17,40-49,94,82,0
ARG,2021-10-17,50-59,94,86,0
ARG,2021-10-17,60-69,97,92,0
ARG,2021-10-17,70-79,96,92,0
ARG,2021-10-17,80-89,91,86,0
ARG,2021-10-17,90-99,80,76,0
ARG,2021-10-18,100+,101,84,0
ARG,2021-10-18,12-17,39,10,0
ARG,2021-10-18,18-29,86,60,0
ARG,2021-10-18,3-11,12,0,0
ARG,2021-10-18,30-39,92,74,0
ARG,2021-10-18,40-49,94,82,0
ARG,2021-10-18,50-59,94,86,0
ARG,2021-10-18,60-69,97,92,0
ARG,2021-10-18,70-79,96,92,0
ARG,2021-10-18,80-89,91,87,0
ARG,2021-10-18,90-99,80,76,0
ARG,2021-10-19,100+,101,84,0
ARG,2021-10-19,12-17,43,10,0
ARG,2021-10-19,18-29,86,60,0
ARG,2021-10-19,3-11,13,0,0
ARG,2021-10-19,30-39,92,74,0
ARG,2021-10-19,40-49,94,82,0
ARG,2021-10-19,50-59,94,86,0
ARG,2021-10-19,60-69,97,92,0
ARG,2021-10-19,70-79,96,92,0
ARG,2021-10-19,80-89,91,87,0
ARG,2021-10-19,90-99,80,76,0
ARG,2021-10-20,100+,101,84,0
ARG,2021-10-20,12-17,47,11,0
ARG,2021-10-20,18-29,86,61,0
ARG,2021-10-20,3-11,15,0,0
ARG,2021-10-20,30-39,92,74,0
ARG,2021-10-20,40-49,94,83,0
ARG,2021-10-20,50-59,94,86,0
ARG,2021-10-20,60-69,97,92,0
ARG,2021-10-20,70-79,96,92,0
